House_ID,Location,Area_sqft,Bedrooms,Bathrooms,Garage,Year_Built,Price_USD,Property_Type,Floor,Distance_to_CityCenter_km
6601,Seattle,1604,4,5,2,1979,421445,Bungalow,,42.64
6602,Houston,4889,6,5,1,1993,1073205,Townhouse,,3.87
6603,Boston,4384,3,1,0,2008,1783943,Townhouse,,17.79
6604,Miami,1232,7,2,2,1968,404342,Townhouse,,45.3
6605,Chicago,2081,3,3,3,2005,438255,Villa,,10.19
6606,Los Angeles,4179,4,4,3,1968,1704029,Townhouse,,23.59
6607,Miami,4352,2,1,3,2010,1565950,Apartment,40.0,24.49
6608,Chicago,2927,5,3,0,1958,757977,Townhouse,,12.02
6609,Chicago,823,5,2,1,1952,168521,Bungalow,,36.49
6610,Chicago,4199,1,3,2,2012,1037241,Apartment,27.0,20.52
6611,San Francisco,5681,7,2,3,2000,2656958,Townhouse,,43.33
6612,San Francisco,7813,7,1,1,1985,3942664,Villa,,5.68
6613,Boston,9053,3,3,0,2008,3625366,Apartment,10.0,10.5
6614,Boston,2600,5,4,1,1998,1111453,Villa,,5.82
6615,Chicago,3254,3,4,2,1973,907267,Apartment,34.0,1.46
6616,Seattle,1972,7,3,3,2021,548935,Apartment,12.0,6.5
6617,San Francisco,1606,6,1,0,2006,843514,Villa,,49.41
6618,Houston,2303,3,5,3,1972,377278,Villa,,37.0
6619,Chicago,8772,3,2,1,2021,1999356,Bungalow,,23.37
6620,Houston,7157,5,5,1,1995,1659815,Bungalow,,20.68
6621,Houston,7406,5,2,2,2012,1766987,Townhouse,,40.41
6622,Chicago,5855,6,2,1,2023,1433558,Villa,,34.01
6623,Los Angeles,3488,5,2,2,2004,992080,Villa,,33.55
6624,Seattle,7704,4,5,2,1969,2145087,Villa,,45.37
6625,Chicago,6276,5,4,2,1954,1582810,Bungalow,,18.03
6626,Boston,9016,3,4,2,1996,3585513,Bungalow,,24.28
6627,Chicago,2861,6,4,3,2015,777588,Villa,,14.26
6628,San Francisco,1734,3,1,1,2004,721147,Townhouse,,40.04
6629,Chicago,602,7,5,3,2008,133964,Townhouse,,20.69
6630,Los Angeles,5412,6,2,1,1980,1656781,Villa,,35.92
6631,San Francisco,1246,1,1,2,1971,504132,Villa,,21.9
6632,Boston,5408,2,1,0,1965,1821350,Apartment,17.0,11.53
6633,New York,4191,4,5,0,1960,1428803,Villa,,48.04
6634,New York,9939,7,3,1,1960,3502309,Bungalow,,27.14
6635,Houston,3564,6,3,3,2003,731342,Apartment,3.0,3.89
6636,Seattle,5912,1,4,1,1998,2173269,Townhouse,,6.9
6637,Houston,2219,6,4,3,1950,401895,Villa,,29.84
6638,Los Angeles,2702,4,4,1,1995,1041948,Villa,,11.09
6639,Miami,5651,4,3,3,2011,1868926,Bungalow,,33.72
6640,Boston,6526,3,1,1,2017,2574863,Apartment,1.0,16.99
6641,Seattle,8237,3,1,1,1955,2174292,Townhouse,,5.1
6642,Boston,5952,3,1,1,1970,2275006,Bungalow,,25.94
6643,New York,7684,3,4,3,1980,3266280,Apartment,4.0,48.72
6644,Houston,2289,1,3,2,1997,523355,Townhouse,,26.52
6645,Boston,759,2,4,3,1990,297007,Apartment,3.0,24.37
6646,New York,2418,2,2,0,1995,1094770,Bungalow,,13.93
6647,Los Angeles,7004,6,4,3,1999,2053933,Apartment,26.0,36.18
6648,Los Angeles,6018,1,2,2,1972,1831165,Townhouse,,27.47
6649,Miami,7103,2,2,1,1985,2463608,Apartment,43.0,38.99
6650,Boston,8675,6,3,2,1981,3288752,Villa,,29.34
6651,Miami,7752,5,1,2,1988,2405743,Villa,,11.5
6652,San Francisco,7730,7,5,0,2004,3049380,Apartment,21.0,47.65
6653,Seattle,599,7,4,2,1991,175711,Villa,,19.4
6654,Boston,4405,5,3,2,2021,1469741,Townhouse,,30.35
6655,Los Angeles,2842,5,4,3,1981,1098623,Bungalow,,42.4
6656,Houston,8591,3,2,3,1954,1990740,Townhouse,,34.28
6657,New York,3733,5,1,3,1950,1429199,Bungalow,,12.18
6658,Chicago,5524,6,1,1,1983,1193262,Townhouse,,21.35
6659,Miami,827,4,5,0,1983,230336,Apartment,22.0,24.58
6660,Chicago,2789,4,2,0,1957,813297,Villa,,0.77
6661,Boston,1865,6,5,1,1996,643670,Bungalow,,38.71
6662,Houston,1908,1,4,0,2006,361467,Apartment,41.0,1.35
6663,Miami,719,7,1,1,1951,219989,Villa,,11.77
6664,Chicago,6907,4,1,3,1974,1732158,Bungalow,,12.6
6665,Seattle,3739,6,5,1,2012,1158527,Villa,,40.2
6666,Houston,1769,7,2,3,2011,307759,Bungalow,,16.26
6667,New York,8042,6,1,3,1963,3363020,Apartment,48.0,1.86
6668,Seattle,4317,7,3,0,1974,1568530,Villa,,8.64
6669,Houston,7689,1,3,0,1951,1264672,Townhouse,,42.04
6670,San Francisco,7357,2,2,1,2001,3422068,Townhouse,,25.72
6671,Miami,567,4,2,3,2021,139602,Apartment,32.0,34.58
6672,Los Angeles,9434,6,5,2,1957,3772805,Bungalow,,9.27
6673,New York,7725,6,2,2,1994,2716727,Bungalow,,32.15
6674,Boston,5883,4,5,3,2009,2186441,Villa,,15.4
6675,Seattle,2512,1,2,3,1963,961280,Townhouse,,9.2
6676,Seattle,3569,4,3,0,2022,1173537,Bungalow,,12.17
6677,Chicago,8166,1,1,3,1952,1764875,Apartment,42.0,33.69
6678,Miami,790,4,2,2,1960,190512,Villa,,45.5
6679,Boston,6812,7,2,2,1972,2951275,Apartment,22.0,47.55
6680,Los Angeles,8227,7,2,3,1990,3209040,Townhouse,,19.65
6681,Houston,4179,7,3,0,1968,889054,Villa,,1.71
6682,Los Angeles,4410,6,4,1,2021,1351951,Bungalow,,20.23
6683,Miami,5151,3,2,2,2002,1320880,Townhouse,,37.82
6684,Miami,852,7,3,2,2021,299961,Bungalow,,45.77
6685,San Francisco,1763,2,1,1,1993,726121,Bungalow,,33.3
6686,San Francisco,2326,7,3,1,1956,927556,Bungalow,,5.45
6687,Los Angeles,4878,4,2,1,2002,1683801,Townhouse,,0.95
6688,Houston,2105,6,1,0,1969,411919,Villa,,13.81
6689,Los Angeles,3898,2,3,0,1958,1218690,Bungalow,,13.41
6690,Miami,5051,4,5,0,2013,1519517,Townhouse,,11.84
6691,Miami,3506,4,2,3,1989,972608,Townhouse,,44.18
6692,Chicago,1504,7,4,2,1992,364296,Villa,,36.42
6693,San Francisco,6467,7,3,3,2016,2364704,Bungalow,,3.3
6694,Boston,6928,3,4,0,1976,2975229,Townhouse,,48.66
6695,Boston,2578,5,3,1,1980,953563,Townhouse,,18.87
6696,Boston,2995,7,1,1,2004,1148661,Apartment,2.0,49.31
6697,Chicago,2761,5,4,0,2005,570570,Bungalow,,45.39
6698,New York,2237,2,2,2,1995,833713,Bungalow,,29.02
6699,Boston,3596,2,4,3,1950,1107710,Villa,,49.08
6700,Miami,8427,3,2,1,2013,2720188,Villa,,48.24
6701,Chicago,2944,7,1,1,1956,677260,Apartment,16.0,6.59
6702,Los Angeles,836,7,2,3,1993,249000,Villa,,8.21
6703,San Francisco,3483,1,3,3,1990,1481646,Apartment,3.0,11.29
6704,San Francisco,9659,2,2,3,1994,4084719,Bungalow,,47.68
6705,Houston,7498,5,4,1,1996,1301271,Villa,,37.6
6706,Los Angeles,5498,3,4,2,1978,1749078,Bungalow,,41.27
6707,Houston,9363,1,3,3,1956,1672428,Townhouse,,15.06
6708,Chicago,9995,6,2,0,1985,2678582,Townhouse,,26.53
6709,Seattle,8687,3,2,2,1986,3212480,Apartment,5.0,35.06
6710,Boston,3095,5,2,3,1951,1300397,Townhouse,,15.96
6711,New York,3470,6,5,1,1952,1427886,Villa,,40.87
6712,Los Angeles,3769,3,5,2,1977,1103553,Villa,,43.66
6713,Los Angeles,978,7,4,3,1971,312220,Apartment,41.0,25.77
6714,Los Angeles,1343,7,4,0,1961,514969,Villa,,23.78
6715,Houston,2125,4,1,3,1986,471033,Townhouse,,16.55
6716,Chicago,2380,7,2,2,1968,611091,Villa,,2.94
6717,Los Angeles,9196,5,4,0,1985,3807659,Townhouse,,24.39
6718,Seattle,8801,1,1,3,1990,2831760,Bungalow,,1.78
6719,Los Angeles,4992,7,5,0,1982,1624917,Bungalow,,2.81
6720,San Francisco,3980,3,4,3,1951,1559207,Apartment,36.0,31.61
6721,Boston,9042,5,2,1,1955,3372770,Bungalow,,14.23
6722,New York,3542,5,4,0,1950,1635558,Apartment,18.0,40.39
6723,Boston,3336,7,5,0,1970,1032591,Apartment,34.0,4.28
6724,San Francisco,8578,7,1,1,2002,4602863,Bungalow,,48.72
6725,San Francisco,8374,1,1,2,1962,4118908,Apartment,20.0,22.11
6726,New York,7064,5,1,1,1968,3032695,Apartment,45.0,43.04
6727,Seattle,4128,1,2,3,1983,1285614,Villa,,11.24
6728,Chicago,5517,5,4,0,1964,1562073,Townhouse,,22.68
6729,San Francisco,8802,3,4,3,1955,4275088,Villa,,46.01
6730,Chicago,8106,1,1,0,2004,2229076,Villa,,3.92
6731,San Francisco,1701,7,3,1,2016,679183,Villa,,2.87
6732,Miami,6503,1,5,2,2007,2020752,Villa,,27.5
6733,New York,510,5,4,0,1983,209217,Apartment,41.0,8.5
6734,San Francisco,2001,6,5,3,1987,980938,Villa,,33.52
6735,Miami,8820,4,2,3,1995,2670428,Bungalow,,25.54
6736,Boston,8405,6,4,3,2009,3447681,Apartment,15.0,30.31
6737,Houston,4103,6,2,2,1972,946323,Villa,,47.35
6738,Miami,4695,1,2,0,2003,1207432,Villa,,48.18
6739,Los Angeles,789,4,4,1,1950,301173,Bungalow,,37.84
6740,San Francisco,6188,6,5,2,1952,2494509,Townhouse,,11.7
6741,Miami,7893,2,4,2,1996,1999201,Apartment,34.0,31.95
6742,Chicago,8105,3,1,2,1955,1981702,Bungalow,,19.23
6743,Houston,3193,4,2,1,1955,554220,Bungalow,,40.93
6744,Seattle,8874,6,2,3,1975,2371723,Townhouse,,38.92
6745,San Francisco,850,6,5,0,2022,340198,Townhouse,,9.23
6746,Los Angeles,4086,3,1,0,1964,1170429,Townhouse,,19.15
6747,Seattle,6415,1,3,1,1971,2318984,Apartment,36.0,1.02
6748,Miami,6084,6,5,3,1966,2143254,Apartment,5.0,18.5
6749,Seattle,3349,7,3,1,1956,1152933,Bungalow,,6.37
6750,Seattle,4935,3,1,1,1955,1522216,Townhouse,,48.68
6751,Houston,6904,4,2,2,1954,1491288,Villa,,24.69
6752,Boston,4427,6,1,2,2008,1396846,Bungalow,,8.93
6753,Seattle,7014,7,1,1,2018,2425274,Villa,,33.53
6754,Seattle,7940,6,5,3,1974,2537222,Villa,,45.24
6755,San Francisco,6316,1,2,3,1968,2339957,Villa,,34.75
6756,Boston,7092,6,2,0,1951,3010537,Townhouse,,25.49
6757,Houston,6325,4,2,3,1971,1295881,Villa,,35.61
6758,Los Angeles,3988,1,4,2,1957,1668374,Bungalow,,7.71
6759,Miami,2395,4,1,2,1978,586410,Bungalow,,42.43
6760,Houston,3408,7,2,2,1957,618654,Bungalow,,18.14
6761,Houston,1911,7,4,3,2002,305761,Townhouse,,30.58
6762,New York,5957,1,5,3,2008,2700691,Townhouse,,16.26
6763,Houston,4499,6,4,0,1974,847922,Apartment,29.0,46.13
6764,Boston,5948,4,5,2,1966,2145242,Villa,,15.74
6765,New York,9347,2,3,2,1983,3261608,Townhouse,,24.35
6766,Miami,6792,4,1,1,2001,1717993,Apartment,47.0,8.25
6767,Seattle,9041,4,4,0,2013,2645221,Bungalow,,3.7
6768,San Francisco,7508,2,5,3,1994,2852662,Villa,,31.87
6769,San Francisco,1643,7,3,3,2022,625208,Townhouse,,44.17
6770,Miami,897,3,2,3,2016,228550,Bungalow,,26.8
6771,Miami,1145,1,3,3,1960,315324,Townhouse,,17.62
6772,Boston,8106,6,2,0,2012,3371703,Townhouse,,7.22
6773,Chicago,4632,7,5,3,1977,1038004,Villa,,1.73
6774,Seattle,2734,7,1,0,2013,1025879,Bungalow,,23.44
6775,Miami,2462,4,3,3,2010,791406,Apartment,17.0,18.14
6776,Houston,1309,3,5,3,1963,312897,Villa,,4.65
6777,Boston,6973,5,5,1,1978,2830042,Bungalow,,13.54
6778,San Francisco,7983,3,5,1,1983,3300609,Bungalow,,21.66
6779,Los Angeles,4915,5,2,3,1977,1689851,Apartment,11.0,22.63
6780,Boston,7118,1,1,0,2011,2333324,Bungalow,,22.65
6781,San Francisco,9205,5,3,0,1951,4735498,Bungalow,,46.93
6782,New York,9025,2,2,2,1962,4016053,Villa,,42.1
6783,Boston,5319,2,1,0,1987,2329670,Villa,,3.77
6784,San Francisco,507,3,1,0,2002,254637,Villa,,22.52
6785,Chicago,6315,2,2,3,2009,1444326,Bungalow,,17.28
6786,Boston,8632,2,3,3,2006,3126517,Apartment,9.0,27.14
6787,Boston,5914,3,2,3,1951,2661560,Bungalow,,10.2
6788,Seattle,9990,4,1,1,1993,3039139,Apartment,4.0,29.4
6789,Miami,3446,1,3,2,1960,1048548,Apartment,31.0,41.24
6790,Seattle,6236,5,5,0,1953,1819383,Townhouse,,3.51
6791,Boston,2344,3,5,3,1951,866738,Villa,,44.39
6792,Miami,4111,7,4,3,1970,1208968,Villa,,2.2
6793,San Francisco,8059,2,4,2,1979,3317844,Bungalow,,49.99
6794,Los Angeles,8684,5,5,3,1978,2976356,Villa,,46.93
6795,Los Angeles,6186,4,2,2,1957,2165899,Villa,,16.41
6796,Boston,3565,6,4,2,2016,1231050,Villa,,22.36
6797,Chicago,9794,1,4,3,1968,2709558,Bungalow,,48.89
6798,New York,1179,1,3,2,1985,394303,Apartment,35.0,28.29
6799,San Francisco,7690,2,2,0,1991,3356997,Townhouse,,44.46
6800,Miami,5847,4,2,3,2020,1927842,Apartment,7.0,1.95
6801,Boston,4547,1,2,0,2019,1702780,Apartment,22.0,10.72
6802,San Francisco,509,5,3,0,1964,226273,Villa,,42.75
6803,Boston,6963,5,4,3,2013,2990850,Bungalow,,22.24
6804,Chicago,5821,6,3,0,1992,1358898,Townhouse,,42.66
6805,Houston,4716,2,5,3,1993,876169,Townhouse,,39.84
6806,Houston,9365,4,1,0,1981,1789530,Villa,,45.82
6807,Chicago,8234,7,5,2,2014,2124822,Villa,,34.13
6808,Miami,8006,5,5,3,1986,2607432,Villa,,39.66
6809,Seattle,1956,1,4,2,2000,627685,Villa,,17.08
6810,Chicago,543,5,4,3,1968,114387,Apartment,33.0,4.95
6811,Boston,7826,6,1,3,1976,2620785,Bungalow,,22.87
6812,Miami,8276,1,4,0,2023,2462582,Villa,,12.27
6813,Los Angeles,5070,4,2,1,1987,1604530,Apartment,19.0,28.17
6814,Chicago,3071,2,5,0,1995,825424,Bungalow,,13.83
6815,Miami,8700,6,1,0,1991,2975061,Townhouse,,44.37
6816,Chicago,6132,6,1,1,1997,1806641,Bungalow,,40.45
6817,Chicago,2362,2,4,2,1957,483577,Bungalow,,44.77
6818,Seattle,1733,7,1,0,2007,613410,Bungalow,,48.57
6819,Seattle,3625,2,1,3,1988,1123236,Townhouse,,13.41
6820,Boston,5211,3,2,1,2009,1759722,Bungalow,,9.03
6821,Miami,2957,2,5,3,1978,831063,Apartment,42.0,38.32
6822,Miami,8701,2,1,2,2021,2701793,Apartment,6.0,18.47
6823,New York,7199,1,1,3,1961,2317762,Villa,,41.51
6824,Chicago,8959,6,1,3,2001,2064361,Villa,,9.55
6825,Houston,7657,4,3,1,1979,1789850,Apartment,38.0,1.92
6826,Chicago,3214,4,2,2,1967,921244,Townhouse,,47.86
6827,Chicago,5046,5,5,1,1979,1444961,Villa,,17.6
6828,Miami,7864,2,3,2,1979,2497940,Bungalow,,25.05
6829,Chicago,7719,4,1,0,1983,2045464,Villa,,16.29
6830,San Francisco,8136,7,4,1,2007,3566590,Apartment,31.0,33.19
6831,Chicago,8041,7,1,1,1997,2261916,Bungalow,,13.03
6832,San Francisco,9774,7,2,0,1965,4643174,Villa,,6.55
6833,Seattle,8985,4,1,1,2008,2803980,Apartment,13.0,30.87
6834,Houston,3335,6,4,3,1999,780533,Apartment,25.0,42.28
6835,Boston,8513,4,3,0,1974,3387844,Townhouse,,31.5
6836,Miami,8455,4,2,3,2002,2748326,Apartment,12.0,2.63
6837,Chicago,4705,1,3,1,1973,1006189,Apartment,33.0,3.2
6838,San Francisco,2654,2,4,1,1990,1131958,Townhouse,,14.9
6839,San Francisco,5608,4,5,1,1973,2820246,Townhouse,,19.35
6840,Seattle,4423,1,3,2,1987,1527580,Townhouse,,33.24
6841,San Francisco,6584,3,3,1,2002,3534646,Villa,,47.64
6842,Boston,7762,5,1,0,1953,3326877,Villa,,37.25
6843,Los Angeles,4368,7,2,2,2016,1653629,Townhouse,,22.76
6844,New York,4290,1,2,3,2000,1789984,Villa,,17.93
6845,Boston,9536,5,5,1,2008,3680813,Apartment,28.0,8.14
6846,Houston,2507,5,5,1,2006,598355,Apartment,1.0,39.87
6847,Boston,1773,3,3,0,1976,775103,Apartment,10.0,43.38
6848,Seattle,7373,3,5,2,2007,2255357,Villa,,48.83
6849,Seattle,7352,3,2,1,1985,2307630,Bungalow,,48.43
6850,Boston,9904,7,2,1,1960,4379547,Apartment,32.0,49.0
6851,Chicago,8311,1,3,2,1997,2073267,Villa,,37.41
6852,Los Angeles,2764,3,3,0,1959,977609,Townhouse,,1.76
6853,Chicago,2110,6,4,2,1997,510434,Bungalow,,6.29
6854,Chicago,2286,4,2,0,1957,607472,Bungalow,,45.58
6855,Boston,4899,1,5,1,2005,2149134,Villa,,45.47
6856,Miami,3982,2,4,2,2021,1339961,Apartment,38.0,19.56
6857,Miami,7046,3,1,3,2001,2017548,Townhouse,,36.76
6858,Miami,9071,1,5,2,1994,2644147,Townhouse,,40.62
6859,Los Angeles,7095,3,1,3,1967,2095278,Townhouse,,19.71
6860,Chicago,1193,5,4,3,1985,290118,Bungalow,,5.1
6861,New York,7525,4,2,2,1961,2971197,Villa,,40.72
6862,Houston,2255,5,2,3,2019,520991,Townhouse,,16.06
6863,Miami,7533,7,1,3,2000,2579803,Bungalow,,2.33
6864,Miami,8193,3,2,3,1950,2900378,Townhouse,,9.33
6865,Seattle,1347,1,3,3,1995,444728,Townhouse,,10.89
6866,Chicago,4561,6,4,1,1972,1003857,Villa,,35.48
6867,Chicago,1695,4,5,1,1953,342302,Villa,,9.95
6868,Los Angeles,5978,5,4,3,1952,2088073,Apartment,4.0,21.05
6869,Los Angeles,6832,7,1,0,1989,2255776,Bungalow,,40.93
6870,Miami,8654,4,1,1,1987,2549592,Townhouse,,40.04
6871,Chicago,6148,4,2,3,2000,1746968,Townhouse,,33.4
6872,New York,3820,3,1,3,2006,1649037,Villa,,37.1
6873,Houston,2957,4,5,0,1954,592750,Villa,,22.96
6874,Boston,3950,2,4,3,1968,1434522,Apartment,10.0,3.1
6875,Chicago,8918,2,5,2,2021,2477580,Villa,,42.26
6876,Seattle,2307,5,4,2,2016,613173,Townhouse,,20.59
6877,Boston,918,5,2,2,1994,359323,Townhouse,,34.06
6878,Chicago,3655,6,1,1,1972,888478,Apartment,19.0,42.79
6879,San Francisco,9610,1,4,3,1981,4816609,Villa,,28.44
6880,Los Angeles,7864,3,3,3,1955,2787302,Townhouse,,15.18
6881,Seattle,4318,5,3,3,1999,1278338,Villa,,8.46
6882,Houston,3131,1,3,2,2003,564451,Townhouse,,37.42
6883,Miami,4174,6,3,3,1969,1253989,Townhouse,,29.97
6884,Seattle,5130,7,5,3,1967,1895355,Townhouse,,31.63
6885,Chicago,7368,5,1,1,1965,2162709,Apartment,45.0,20.83
6886,Miami,6013,1,4,3,1995,1930318,Apartment,7.0,10.16
6887,Chicago,2329,7,3,0,1970,536127,Bungalow,,44.2
6888,Miami,8776,3,3,0,1977,3155079,Villa,,30.42
6889,Houston,4312,3,4,3,2018,829138,Apartment,16.0,0.5
6890,Los Angeles,1386,5,2,1,1951,450382,Apartment,19.0,35.34
6891,Houston,8094,2,5,3,2012,1579101,Bungalow,,38.17
6892,San Francisco,3297,4,5,2,1978,1658392,Villa,,32.45
6893,New York,4647,5,1,0,1969,1980234,Apartment,42.0,42.47
6894,Los Angeles,2631,1,3,2,1989,757649,Townhouse,,34.86
6895,Houston,3259,7,1,0,1956,579458,Apartment,21.0,49.97
6896,San Francisco,9432,3,1,2,1954,4359885,Townhouse,,43.34
6897,New York,3376,5,1,1,1998,1598571,Apartment,15.0,13.77
6898,San Francisco,555,3,1,3,2022,204319,Townhouse,,5.63
6899,Chicago,3862,5,4,1,2004,809493,Apartment,15.0,24.01
6900,Boston,9498,3,4,2,1960,2938907,Villa,,21.94
6901,Chicago,3556,2,4,3,1953,713161,Apartment,39.0,3.93
6902,Miami,5250,1,1,0,1971,1872969,Bungalow,,3.08
6903,Los Angeles,9698,5,3,0,1978,3389550,Bungalow,,0.97
6904,Chicago,5503,3,5,1,1958,1571401,Bungalow,,0.78
6905,Seattle,8405,5,3,0,2010,2313825,Townhouse,,28.26
6906,San Francisco,4603,1,1,2,1995,2294128,Apartment,41.0,16.41
6907,Los Angeles,6767,5,2,1,1966,1909037,Bungalow,,1.18
6908,Boston,2281,7,4,2,1992,752489,Bungalow,,12.08
6909,Seattle,1489,4,3,1,1954,409247,Townhouse,,45.54
6910,Chicago,8052,3,4,2,1984,1991997,Townhouse,,47.09
6911,Miami,5699,1,3,1,2021,1871970,Townhouse,,14.61
6912,Houston,3869,6,2,0,1969,753819,Villa,,32.23
6913,Miami,877,2,3,2,1995,310576,Apartment,15.0,18.95
6914,Seattle,2877,4,4,3,2017,1046077,Bungalow,,16.25
6915,New York,6545,5,2,1,2014,2099285,Villa,,33.75
6916,Chicago,781,6,4,1,1950,193596,Apartment,45.0,22.06
6917,Seattle,3419,5,5,2,1975,1047544,Apartment,33.0,24.21
6918,New York,7484,4,1,1,1989,2720614,Villa,,21.59
6919,New York,4094,7,5,1,1956,1609399,Townhouse,,43.31
6920,San Francisco,2338,2,1,1,1965,1100055,Apartment,40.0,15.43
6921,Los Angeles,7070,2,1,1,2004,2833427,Townhouse,,38.62
6922,San Francisco,8906,5,5,0,2015,4370102,Villa,,20.35
6923,Chicago,5230,5,2,1,1978,1167635,Townhouse,,16.87
6924,New York,2620,7,1,2,1967,916846,Villa,,4.97
6925,Boston,3370,2,3,1,2018,1295231,Apartment,10.0,14.78
6926,Seattle,1285,2,5,2,1966,482267,Townhouse,,17.4
6927,Houston,8273,2,3,1,1971,1807482,Villa,,8.59
6928,New York,1437,6,2,1,1979,488032,Villa,,15.94
6929,Seattle,9948,5,2,0,1981,2557259,Bungalow,,44.72
6930,Boston,3612,3,5,3,1995,1564546,Townhouse,,35.03
6931,Houston,6932,4,3,1,1975,1580577,Townhouse,,49.37
6932,San Francisco,7198,2,4,1,1988,3063131,Villa,,7.63
6933,San Francisco,7937,7,1,0,1971,3907192,Villa,,32.1
6934,Los Angeles,5034,5,4,1,1980,2109119,Apartment,15.0,44.09
6935,Seattle,6129,1,4,0,2018,1821057,Bungalow,,6.89
6936,New York,6671,5,5,0,1961,2466037,Townhouse,,44.23
6937,Miami,8961,3,4,0,1965,2373663,Apartment,43.0,16.95
6938,San Francisco,1990,3,4,0,1961,999377,Apartment,3.0,33.31
6939,San Francisco,6541,6,1,2,2007,2812754,Townhouse,,30.54
6940,Los Angeles,5269,7,2,1,1994,1993912,Villa,,25.84
6941,Houston,6889,7,1,3,1985,1343213,Townhouse,,13.83
6942,Los Angeles,9101,2,1,1,2012,2857059,Bungalow,,15.55
6943,Boston,7141,4,5,1,1979,2232750,Bungalow,,11.08
6944,New York,7655,5,2,1,1979,3245183,Apartment,24.0,22.96
6945,Seattle,9483,4,3,0,2000,3417564,Bungalow,,32.46
6946,Chicago,5842,1,3,2,1953,1688294,Villa,,6.95
6947,Chicago,859,4,4,3,1957,172738,Bungalow,,5.75
6948,Seattle,5177,7,5,1,1990,1554036,Townhouse,,44.23
6949,Houston,5639,4,2,2,1988,1308207,Apartment,12.0,36.27
6950,Boston,9114,2,5,0,2005,4117751,Villa,,7.44
6951,San Francisco,8812,7,2,3,1963,4580889,Apartment,28.0,36.75
6952,Houston,2720,7,2,2,2007,606751,Townhouse,,34.89
6953,San Francisco,4629,1,1,1,2013,1825089,Villa,,4.1
6954,San Francisco,8762,6,2,3,1959,3226576,Apartment,6.0,7.65
6955,Chicago,4192,3,2,1,2022,1097340,Villa,,38.25
6956,Houston,5130,4,3,1,1993,1013389,Bungalow,,11.37
6957,Boston,8705,7,4,0,1975,3408836,Bungalow,,46.19
6958,Los Angeles,5925,7,3,3,1968,2239944,Apartment,16.0,42.18
6959,San Francisco,4400,1,1,0,2005,1871798,Bungalow,,41.93
6960,Miami,8962,1,1,2,1998,2537914,Apartment,22.0,9.41
6961,Miami,6392,3,5,2,2003,2079241,Apartment,22.0,48.33
6962,Los Angeles,6113,2,1,2,1961,1770594,Villa,,27.83
6963,Miami,1022,1,4,2,1988,362554,Townhouse,,13.78
6964,New York,3317,3,2,0,2001,1112602,Townhouse,,39.5
6965,San Francisco,5450,5,3,0,1987,2700927,Apartment,12.0,35.24
6966,Los Angeles,3339,1,5,3,1987,1087497,Townhouse,,20.61
6967,Houston,8389,7,1,3,2002,1613311,Apartment,45.0,37.5
6968,San Francisco,7991,5,1,1,2022,4168131,Apartment,24.0,45.85
6969,Los Angeles,8514,5,4,3,1985,3136931,Villa,,47.05
6970,Chicago,8191,7,3,0,2018,2034484,Villa,,34.93
6971,Boston,942,1,5,3,1950,363317,Bungalow,,17.71
6972,Houston,6894,3,3,3,1974,1359391,Apartment,30.0,44.57
6973,Boston,8502,7,3,0,1978,3443317,Villa,,9.72
6974,Chicago,9913,7,5,0,1963,2405178,Apartment,44.0,49.96
6975,San Francisco,1394,5,1,0,2008,507346,Bungalow,,43.09
6976,Houston,2753,2,4,0,1962,540415,Apartment,34.0,43.28
6977,Boston,2510,4,4,1,1984,859406,Apartment,28.0,41.88
6978,Miami,7357,6,4,1,2001,2589534,Apartment,20.0,38.46
6979,Boston,5493,5,5,1,1979,2237749,Apartment,24.0,15.14
6980,Los Angeles,5135,5,3,1,1984,2087675,Townhouse,,8.29
6981,San Francisco,8308,4,4,1,1961,4061810,Bungalow,,0.65
6982,New York,7497,3,4,1,1962,2554160,Townhouse,,3.33
6983,Boston,9737,2,3,0,1985,3067131,Apartment,30.0,39.48
6984,Houston,5333,2,1,0,1979,1261663,Apartment,16.0,25.73
6985,Houston,3434,5,1,0,1969,799791,Townhouse,,9.05
6986,Seattle,9162,7,4,2,1997,3301778,Apartment,48.0,46.29
6987,Boston,871,1,3,3,1961,352637,Apartment,14.0,29.63
6988,San Francisco,7498,1,1,0,2018,3908911,Apartment,23.0,15.87
6989,San Francisco,1903,6,2,0,1968,793897,Bungalow,,37.12
6990,Chicago,5102,5,2,0,1971,1211115,Villa,,39.14
6991,Seattle,4446,6,5,3,2017,1574069,Villa,,30.61
6992,Boston,5173,1,5,2,1960,1856244,Townhouse,,33.52
6993,Miami,1507,2,4,3,1973,526767,Townhouse,,22.46
6994,Chicago,1167,2,3,0,1962,243648,Bungalow,,27.96
6995,Seattle,1946,4,5,2,1969,727839,Apartment,40.0,10.84
6996,Boston,4466,2,3,2,2014,1656419,Villa,,44.82
6997,Boston,4868,6,2,3,1966,1540216,Townhouse,,36.61
6998,Chicago,5817,3,3,0,1972,1292621,Bungalow,,41.77
6999,Miami,7746,2,4,3,1952,2761815,Bungalow,,37.01
7000,Seattle,3529,7,1,1,1999,1320321,Bungalow,,14.47
7001,Boston,8732,7,5,3,2015,2815954,Villa,,48.95
7002,Boston,6392,5,3,3,2020,2186443,Villa,,3.1
7003,Seattle,7690,6,4,1,2004,2516413,Townhouse,,25.32
7004,New York,5304,1,3,3,1953,2375944,Villa,,33.99
